HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,GroupNumber,GroupSize,Deck,Side
Earth,False,TRAPPIST-1e,19.0,False,879.0,0.0,0.0,10.0,0.0,False,7425,2,G,P
Mars,,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,7427,1,F,S
Europa,False,TRAPPIST-1e,28.0,False,0.0,132.0,4.0,1915.0,0.0,False,7428,1,A,P
Mars,False,TRAPPIST-1e,38.0,False,1126.0,0.0,23.0,34.0,0.0,False,7429,1,,
Earth,False,PSO J318.5-22,24.0,False,549.0,3.0,201.0,0.0,0.0,False,7430,1,G,S
Europa,False,55 Cancri e,31.0,False,,2954.0,0.0,170.0,756.0,False,7431,1,A,S
Europa,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,7432,1,E,P
Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,7435,1,B,P
Earth,,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,False,7436,1,G,P
Europa,True,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,True,7437,3,B,S
Europa,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,True,7437,3,B,S
Europa,True,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,True,7437,3,B,S
Earth,False,55 Cancri e,42.0,False,0.0,279.0,30.0,409.0,0.0,True,7438,1,E,P
Earth,False,TRAPPIST-1e,43.0,False,20.0,0.0,726.0,,0.0,False,7442,2,E,S
Earth,True,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,False,7442,2,,
Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,,0.0,0.0,False,7444,1,G,P
Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,False,7445,1,G,S
Earth,False,TRAPPIST-1e,18.0,False,960.0,672.0,0.0,0.0,168.0,False,7446,1,G,P
Mars,False,TRAPPIST-1e,24.0,False,,0.0,299.0,814.0,0.0,False,7447,1,F,P
Earth,False,55 Cancri e,25.0,False,244.0,0.0,40.0,294.0,124.0,False,7448,1,F,P
Earth,False,PSO J318.5-22,20.0,False,120.0,321.0,0.0,932.0,175.0,False,7449,1,F,P
Earth,False,TRAPPIST-1e,23.0,False,509.0,0.0,193.0,0.0,2.0,False,7450,1,G,P
Europa,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,True,7452,3,B,S
Europa,False,55 Cancri e,26.0,False,286.0,3387.0,575.0,213.0,548.0,True,7452,3,B,S
Europa,True,55 Cancri e,36.0,False,0.0,0.0,0.0,,0.0,True,7452,3,B,S
Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,7453,1,C,S
Europa,False,55 Cancri e,41.0,False,0.0,1616.0,0.0,758.0,400.0,True,7455,1,A,P
Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,7456,1,G,S
Mars,False,TRAPPIST-1e,71.0,False,1243.0,0.0,5.0,16.0,34.0,False,7457,1,E,S
Earth,True,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,False,7458,1,G,S
Europa,False,TRAPPIST-1e,33.0,False,0.0,397.0,0.0,1249.0,845.0,False,7459,1,B,S
Earth,False,55 Cancri e,24.0,False,786.0,0.0,0.0,309.0,0.0,True,7460,1,F,P
Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,7461,1,D,S
Earth,True,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,True,7462,1,G,P
Earth,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,7464,1,G,P
Mars,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,,True,7472,1,F,S
Mars,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,7475,2,F,P
Mars,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,7475,2,F,P
Earth,False,PSO J318.5-22,22.0,False,27.0,0.0,0.0,663.0,0.0,False,7477,1,F,P
Europa,False,,56.0,False,0.0,5711.0,0.0,0.0,50.0,True,7478,1,C,S
Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,7479,1,F,S
Earth,False,TRAPPIST-1e,46.0,False,0.0,0.0,1.0,0.0,1778.0,False,7481,1,G,S
Mars,False,PSO J318.5-22,43.0,False,244.0,0.0,358.0,160.0,800.0,True,7483,1,E,P
Earth,False,55 Cancri e,25.0,False,0.0,1435.0,0.0,0.0,0.0,True,7484,1,G,P
Europa,False,TRAPPIST-1e,26.0,False,36.0,2285.0,0.0,2287.0,159.0,False,7485,1,,
Earth,False,55 Cancri e,14.0,False,0.0,184.0,16.0,1234.0,0.0,False,7486,1,G,P
Earth,False,TRAPPIST-1e,63.0,False,174.0,282.0,321.0,8.0,0.0,True,7487,1,G,S
Mars,False,TRAPPIST-1e,29.0,False,558.0,0.0,386.0,355.0,0.0,False,7488,2,E,P
Mars,True,PSO J318.5-22,45.0,,0.0,0.0,0.0,0.0,0.0,True,7488,2,E,P
Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,,0.0,True,7490,1,G,S
Mars,False,TRAPPIST-1e,19.0,False,193.0,0.0,2956.0,0.0,0.0,True,7492,1,D,S
Earth,False,TRAPPIST-1e,53.0,False,2.0,794.0,425.0,0.0,397.0,False,7494,1,E,P
Mars,False,TRAPPIST-1e,45.0,False,2.0,36.0,1110.0,9.0,0.0,False,7495,1,F,S
Europa,False,55 Cancri e,41.0,False,0.0,2383.0,0.0,2.0,97.0,True,7496,1,C,S
Mars,False,TRAPPIST-1e,68.0,True,523.0,0.0,859.0,201.0,782.0,False,7498,3,F,P
Mars,True,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,True,7498,3,F,P
Mars,False,TRAPPIST-1e,27.0,True,30.0,0.0,910.0,0.0,0.0,True,7498,3,F,P
Earth,False,55 Cancri e,20.0,False,30.0,132.0,1121.0,0.0,0.0,True,7499,1,F,P
,False,TRAPPIST-1e,54.0,True,1770.0,7.0,228.0,0.0,0.0,False,7500,1,F,S
Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,484.0,320.0,False,7501,1,F,S
Europa,False,55 Cancri e,45.0,False,66.0,5974.0,0.0,0.0,625.0,True,7502,1,C,P
Europa,True,TRAPPIST-1e,26.0,False,,0.0,0.0,0.0,0.0,True,7503,2,B,S
Europa,False,TRAPPIST-1e,37.0,False,1577.0,11396.0,0.0,1014.0,560.0,True,7503,2,B,S
Earth,False,TRAPPIST-1e,30.0,False,0.0,2.0,0.0,690.0,86.0,False,7504,1,F,P
Mars,False,TRAPPIST-1e,51.0,True,511.0,0.0,291.0,4212.0,0.0,False,7505,3,F,P
Mars,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,7505,3,F,P
Mars,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,7505,3,F,P
Earth,False,TRAPPIST-1e,19.0,False,2110.0,0.0,0.0,0.0,1.0,False,7506,1,F,P
Earth,False,TRAPPIST-1e,19.0,False,0.0,789.0,0.0,0.0,0.0,False,7507,3,E,S
Earth,False,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,True,7507,3,E,S
Earth,False,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,7507,3,E,S
Europa,False,TRAPPIST-1e,23.0,False,3580.0,564.0,103.0,,90.0,False,7508,1,B,S
Earth,False,TRAPPIST-1e,37.0,False,1442.0,4.0,0.0,3.0,0.0,False,7509,1,F,S
Mars,False,55 Cancri e,18.0,False,1092.0,0.0,208.0,150.0,0.0,False,7510,1,F,S
Earth,,PSO J318.5-22,29.0,False,5.0,598.0,,0.0,0.0,False,7512,1,F,S
Earth,,TRAPPIST-1e,25.0,False,0.0,779.0,0.0,2.0,6.0,False,7513,1,E,P
Earth,False,TRAPPIST-1e,52.0,False,0.0,0.0,47.0,2059.0,0.0,False,7514,1,F,P
Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,,False,7515,2,F,S
Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,,0.0,0.0,True,7515,2,F,S
Earth,False,PSO J318.5-22,25.0,False,15.0,3.0,0.0,635.0,0.0,False,7517,1,F,P
Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,7518,2,B,P
Europa,False,PSO J318.5-22,32.0,True,2502.0,700.0,1104.0,13902.0,484.0,False,7518,2,B,P
Earth,False,TRAPPIST-1e,58.0,False,1366.0,257.0,0.0,0.0,311.0,False,7520,1,F,P
Earth,False,TRAPPIST-1e,44.0,False,657.0,0.0,103.0,0.0,394.0,False,7521,1,F,P
Earth,False,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,908.0,False,7522,1,G,P
Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,643.0,167.0,0.0,True,7523,1,G,S
Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,7524,2,G,P
Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,True,7524,2,G,P
Europa,False,TRAPPIST-1e,27.0,False,390.0,1377.0,0.0,2809.0,4914.0,False,7525,2,C,S
Europa,True,55 Cancri e,61.0,False,0.0,0.0,0.0,0.0,0.0,True,7525,2,C,S
Earth,False,TRAPPIST-1e,18.0,False,0.0,732.0,2.0,13.0,47.0,True,7527,1,F,P
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,7529,1,G,S
Europa,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,True,7531,2,B,S
Europa,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,7531,2,B,S
Earth,False,55 Cancri e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,7533,1,G,S
Earth,False,PSO J318.5-22,40.0,False,420.0,0.0,345.0,1.0,0.0,False,7534,1,F,S
Earth,False,TRAPPIST-1e,19.0,False,122.0,2.0,0.0,480.0,565.0,True,7535,1,F,P
Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,7536,1,F,S
Europa,False,TRAPPIST-1e,48.0,True,313.0,2864.0,0.0,0.0,12424.0,False,7538,2,A,P
Europa,False,55 Cancri e,37.0,False,18.0,2669.0,0.0,1229.0,,False,7538,2,A,P
Earth,False,TRAPPIST-1e,35.0,False,4.0,53.0,0.0,0.0,844.0,False,7542,1,F,S
Earth,False,TRAPPIST-1e,29.0,False,0.0,0.0,702.0,0.0,56.0,False,7543,1,F,P
Earth,False,TRAPPIST-1e,54.0,False,118.0,0.0,0.0,669.0,0.0,False,7544,1,E,S
Earth,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,False,7545,1,G,S
Earth,False,TRAPPIST-1e,22.0,False,0.0,19.0,1468.0,2.0,119.0,True,7549,1,E,P
Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,True,7550,1,G,P
Earth,False,TRAPPIST-1e,26.0,False,0.0,652.0,97.0,43.0,0.0,True,7552,1,E,P
Earth,False,PSO J318.5-22,19.0,False,10.0,24.0,0.0,0.0,565.0,False,7553,1,F,S
Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,441.0,0.0,423.0,False,7559,1,F,P
Europa,,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,7560,1,C,P
Earth,False,TRAPPIST-1e,18.0,False,388.0,182.0,0.0,66.0,140.0,False,7561,1,F,S
Mars,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,7563,1,F,P
Europa,False,TRAPPIST-1e,37.0,False,2.0,7272.0,0.0,50.0,1282.0,True,7565,4,B,P
Europa,True,55 Cancri e,17.0,False,0.0,0.0,,0.0,0.0,True,7565,4,B,P
Europa,False,55 Cancri e,25.0,False,0.0,772.0,0.0,125.0,5913.0,False,7565,4,B,P
Europa,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,7565,4,B,P
Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,False,7567,1,G,S
Earth,False,TRAPPIST-1e,19.0,False,380.0,0.0,416.0,0.0,8.0,False,7568,1,F,P
Mars,False,TRAPPIST-1e,18.0,False,3591.0,0.0,158.0,0.0,120.0,False,7569,2,E,P
Mars,False,TRAPPIST-1e,50.0,True,828.0,0.0,572.0,1367.0,0.0,False,7569,2,D,P
Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,False,7572,1,G,S
Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,False,7573,1,G,P
Europa,True,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,7574,1,B,S
Europa,False,TRAPPIST-1e,23.0,False,30.0,2237.0,1.0,49.0,52.0,True,7576,2,D,P
Europa,False,TRAPPIST-1e,39.0,False,2.0,530.0,0.0,,1360.0,False,7576,2,D,P
Earth,False,PSO J318.5-22,14.0,False,80.0,130.0,0.0,1323.0,0.0,False,7577,1,E,S
Earth,False,55 Cancri e,14.0,False,653.0,0.0,4.0,0.0,0.0,False,7578,1,F,P
Earth,False,PSO J318.5-22,45.0,False,1.0,7.0,56.0,613.0,0.0,True,7579,1,G,S
Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,7580,1,G,S
Mars,False,TRAPPIST-1e,36.0,False,32.0,355.0,1826.0,9.0,0.0,True,7583,1,F,P
Europa,,,19.0,False,0.0,0.0,0.0,0.0,0.0,True,7584,3,B,S
Europa,True,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,True,7584,3,B,S
,False,TRAPPIST-1e,31.0,False,0.0,1000.0,0.0,19.0,1776.0,False,7584,3,B,S
Europa,True,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,7585,4,C,S
Europa,False,TRAPPIST-1e,39.0,,8209.0,18.0,432.0,3560.0,54.0,False,7585,4,C,S
Europa,False,TRAPPIST-1e,28.0,False,0.0,2674.0,1309.0,18.0,11.0,True,7585,4,C,S
Europa,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,7585,4,C,S
Europa,False,TRAPPIST-1e,29.0,False,220.0,1130.0,0.0,7.0,951.0,True,7586,1,C,P
Earth,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,7588,2,G,P
Earth,False,55 Cancri e,15.0,False,0.0,714.0,0.0,0.0,0.0,True,7588,2,G,P
Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,1586.0,0.0,False,7592,1,F,S
Europa,True,55 Cancri e,49.0,False,0.0,0.0,0.0,0.0,0.0,True,7594,1,C,S
Earth,False,TRAPPIST-1e,36.0,False,0.0,7.0,661.0,0.0,93.0,True,7595,1,F,S
Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,7596,2,C,S
Europa,True,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,True,7596,2,C,S
Earth,True,PSO J318.5-22,67.0,False,0.0,0.0,0.0,0.0,0.0,True,7598,1,G,S
Earth,False,TRAPPIST-1e,44.0,False,0.0,204.0,135.0,225.0,223.0,False,7599,1,E,P
Earth,False,TRAPPIST-1e,17.0,False,214.0,552.0,0.0,241.0,0.0,False,7601,1,G,S
Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,7604,2,F,P
Mars,,TRAPPIST-1e,23.0,False,463.0,0.0,658.0,0.0,0.0,False,7604,2,F,P
Mars,False,55 Cancri e,28.0,False,2484.0,136.0,42.0,0.0,0.0,False,7605,1,F,S
Mars,True,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,True,7606,1,F,S
Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,7608,1,F,S
Europa,False,55 Cancri e,40.0,True,0.0,21.0,0.0,1503.0,1392.0,False,7609,2,A,P
Europa,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,7609,2,A,P
Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,7614,1,C,P
Earth,False,PSO J318.5-22,20.0,False,11.0,725.0,0.0,0.0,0.0,True,7616,1,F,S
Earth,False,TRAPPIST-1e,18.0,False,761.0,21.0,27.0,0.0,0.0,True,7618,1,G,S
Mars,False,,17.0,False,3651.0,0.0,2228.0,38.0,0.0,False,7620,1,F,P
Europa,True,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,7621,1,B,P
Earth,False,TRAPPIST-1e,31.0,False,0.0,0.0,185.0,584.0,0.0,False,7622,1,G,S
Earth,False,TRAPPIST-1e,40.0,False,0.0,0.0,84.0,798.0,0.0,False,7623,1,G,P
Europa,True,PSO J318.5-22,50.0,False,0.0,0.0,0.0,0.0,0.0,True,7624,1,C,S
Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,114.0,2.0,683.0,False,7625,1,F,S
Earth,False,TRAPPIST-1e,29.0,False,767.0,16.0,9.0,0.0,0.0,False,7626,1,E,P
Europa,False,55 Cancri e,63.0,False,0.0,5036.0,4.0,519.0,0.0,True,7627,1,A,S
Mars,False,TRAPPIST-1e,19.0,False,37.0,0.0,1288.0,0.0,0.0,True,7628,2,F,P
Mars,False,TRAPPIST-1e,36.0,False,1103.0,3.0,0.0,0.0,659.0,False,7628,2,D,P
Earth,False,55 Cancri e,48.0,False,0.0,172.0,115.0,1.0,645.0,False,7630,1,F,P
Europa,False,TRAPPIST-1e,33.0,False,81.0,1125.0,481.0,505.0,1261.0,False,7631,1,E,P
Mars,False,TRAPPIST-1e,28.0,False,2703.0,0.0,4.0,1.0,0.0,False,7632,1,D,S
,False,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,847.0,1.0,False,7633,1,G,P
Earth,True,,27.0,False,0.0,0.0,0.0,0.0,0.0,True,7634,1,G,S
Europa,True,55 Cancri e,58.0,False,0.0,0.0,0.0,0.0,0.0,True,7635,1,B,S
Europa,True,55 Cancri e,44.0,False,0.0,0.0,0.0,,0.0,True,7639,1,B,S
Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,7640,1,G,P
Earth,False,55 Cancri e,21.0,False,618.0,33.0,1.0,2.0,0.0,True,7641,1,F,P
Europa,False,55 Cancri e,53.0,False,8.0,1489.0,0.0,2723.0,7401.0,False,7643,2,C,P
Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,7643,2,C,P
Earth,True,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,True,7644,1,G,P
Europa,False,55 Cancri e,25.0,False,0.0,16016.0,1025.0,189.0,1037.0,True,7646,3,C,S
Europa,False,55 Cancri e,44.0,True,3010.0,26.0,0.0,62.0,904.0,False,7646,3,C,S
Europa,False,55 Cancri e,24.0,False,145.0,4224.0,0.0,5.0,61.0,True,7646,3,C,S
Earth,False,TRAPPIST-1e,24.0,False,0.0,7.0,127.0,639.0,37.0,False,7647,1,G,S
Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,7649,1,G,S
Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,7650,5,G,S
Earth,True,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,0.0,False,7650,5,G,S
Earth,True,PSO J318.5-22,3.0,False,0.0,0.0,0.0,0.0,0.0,True,7650,5,G,S
Earth,False,TRAPPIST-1e,18.0,False,711.0,12.0,0.0,83.0,0.0,True,7650,5,F,S
Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,False,7650,5,G,S
Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,7652,1,B,S
Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,False,7656,1,G,S
Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,7660,1,B,S
Earth,True,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,True,7661,1,G,S
Earth,True,,40.0,False,0.0,0.0,0.0,0.0,0.0,True,7665,1,G,P
Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,7666,1,F,P
Europa,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,7667,1,B,P
Earth,False,TRAPPIST-1e,24.0,False,,636.0,136.0,37.0,0.0,False,7669,1,G,P
Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,7670,1,F,S
Earth,False,TRAPPIST-1e,29.0,False,0.0,7.0,31.0,700.0,0.0,False,7671,1,F,S
Mars,False,TRAPPIST-1e,37.0,True,2771.0,0.0,6.0,1.0,10.0,False,7676,1,D,S
Earth,True,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,False,7677,1,G,S
Earth,False,TRAPPIST-1e,42.0,False,1132.0,0.0,0.0,77.0,608.0,False,7678,2,G,P
Earth,True,TRAPPIST-1e,54.0,False,0.0,,0.0,0.0,0.0,True,7678,2,G,P
Earth,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,False,7679,1,G,P
Europa,False,TRAPPIST-1e,27.0,False,0.0,6.0,0.0,7786.0,0.0,False,7680,1,C,P
Earth,True,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,False,7682,1,G,S
Earth,False,TRAPPIST-1e,28.0,False,0.0,817.0,58.0,0.0,25.0,True,7683,1,F,S
Europa,False,TRAPPIST-1e,24.0,False,812.0,5450.0,0.0,1.0,262.0,True,7684,1,C,S
Earth,False,PSO J318.5-22,20.0,False,0.0,0.0,8.0,1.0,1175.0,False,7687,1,F,P
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,7688,1,G,P
Earth,False,,24.0,False,0.0,96.0,0.0,597.0,0.0,False,7689,1,F,P
Earth,,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,7690,1,G,P
Mars,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,True,7691,1,F,P
Europa,False,55 Cancri e,32.0,True,0.0,48.0,0.0,3204.0,112.0,False,7692,1,C,S
Europa,False,TRAPPIST-1e,36.0,False,0.0,2979.0,0.0,68.0,347.0,True,7693,2,B,P
Europa,False,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,7693,2,B,P
Earth,False,TRAPPIST-1e,30.0,False,574.0,0.0,,25.0,2.0,False,7694,1,F,P
Mars,False,TRAPPIST-1e,34.0,False,751.0,0.0,185.0,0.0,77.0,False,7696,2,E,P
Mars,False,TRAPPIST-1e,37.0,False,1000.0,0.0,80.0,40.0,0.0,False,7696,2,F,P
Europa,,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,7697,2,B,S
Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,7697,2,B,S
Mars,False,TRAPPIST-1e,39.0,False,332.0,0.0,728.0,2.0,86.0,True,7698,1,F,P
Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,7699,1,G,P
Mars,False,TRAPPIST-1e,54.0,False,1144.0,140.0,2.0,2.0,0.0,False,7700,1,F,P
Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,False,7702,1,G,P
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,7703,2,G,S
,True,TRAPPIST-1e,13.0,False,0.0,0.0,,0.0,0.0,True,7703,2,G,S
Mars,False,TRAPPIST-1e,46.0,False,5888.0,,13.0,12.0,0.0,False,7705,1,F,S
Earth,False,,23.0,False,40.0,4.0,9.0,318.0,1413.0,False,7707,1,G,P
Earth,False,TRAPPIST-1e,18.0,False,110.0,103.0,471.0,11.0,1.0,False,7708,1,F,S
Earth,False,PSO J318.5-22,27.0,False,2647.0,0.0,0.0,42.0,32.0,False,7709,2,F,P
Earth,True,PSO J318.5-22,24.0,False,0.0,,0.0,0.0,0.0,False,7709,2,G,P
Europa,False,TRAPPIST-1e,27.0,False,118.0,1769.0,4127.0,118.0,619.0,True,7710,1,B,P
,,TRAPPIST-1e,24.0,False,0.0,82.0,0.0,1624.0,77.0,False,7711,1,D,P
Europa,False,TRAPPIST-1e,25.0,True,1.0,4298.0,0.0,0.0,2.0,True,7712,1,A,S
Europa,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,7713,1,B,S
Earth,False,TRAPPIST-1e,19.0,False,0.0,28.0,62.0,24.0,1686.0,False,7714,1,G,P
Earth,False,55 Cancri e,18.0,False,1.0,5.0,305.0,347.0,0.0,False,7715,1,F,P
Europa,True,55 Cancri e,49.0,False,0.0,0.0,0.0,0.0,0.0,True,7716,1,E,P
Earth,False,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,563.0,344.0,False,7717,1,G,P
Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,7719,1,E,S
Earth,False,55 Cancri e,53.0,False,0.0,0.0,754.0,46.0,0.0,False,7720,1,F,P
Mars,False,TRAPPIST-1e,27.0,False,83.0,0.0,2621.0,5.0,0.0,True,7721,1,D,P
Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,7723,1,B,P
Mars,False,TRAPPIST-1e,25.0,False,338.0,319.0,32.0,15.0,0.0,False,7724,1,F,S
Earth,False,55 Cancri e,33.0,False,0.0,0.0,0.0,436.0,224.0,True,7727,1,E,S
Europa,False,TRAPPIST-1e,27.0,False,0.0,9.0,0.0,40.0,7621.0,False,7728,1,C,S
Europa,True,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,7729,1,C,P
Europa,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,7731,1,B,P
Mars,False,TRAPPIST-1e,27.0,False,1730.0,0.0,379.0,5.0,0.0,False,7736,1,E,P
Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,7738,1,F,S
Earth,False,TRAPPIST-1e,22.0,False,60.0,48.0,0.0,0.0,500.0,False,7739,1,F,P
Earth,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,False,7741,2,G,S
Earth,False,TRAPPIST-1e,24.0,False,9.0,769.0,9.0,0.0,0.0,False,7741,2,E,S
Mars,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,7742,2,F,S
Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,7742,2,F,S
Earth,False,TRAPPIST-1e,63.0,False,0.0,243.0,0.0,777.0,0.0,False,7743,1,G,P
Europa,False,TRAPPIST-1e,19.0,False,0.0,4534.0,0.0,617.0,1156.0,False,7744,2,B,S
Europa,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,7744,2,B,S
Europa,True,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,True,7746,1,,
Mars,False,TRAPPIST-1e,41.0,False,688.0,31.0,1880.0,0.0,,False,7747,1,F,P
Europa,False,TRAPPIST-1e,44.0,False,18.0,1451.0,0.0,279.0,64.0,False,7748,2,A,S
